user_id,user_email,user_first_name,user_last_name,user_dob,user_role,user_phone,user_city,user_state,user_zip,user_school,user_employer,user_field_of_interest,user_password
638,aaliyah.scott664@ellarises.org,Aaliyah,Scott,12/6/05,participant,801-901-6434,Sandy,UT,84592,East Ridge Middle,,STEM,default
639,penelope.johnson665@learners.net,Penelope,Johnson,10/22/10,participant,801-747-3719,Bountiful,UT,84642,,Local Library,Arts,default
640,riley.hill666@ellarises.org,Riley,Hill,2/3/04,participant,801-522-1518,Murray,UT,84723,SLCC,,STEM,default
641,jackson.thomas667@learners.net,Jackson,Thomas,10/11/09,participant,801-509-4541,Riverton,UT,84850,BYU,,STEM,default
642,ella.white668@ellarises.org,Ella,White,5/8/09,participant,801-294-8270,Sandy,UT,84936,Westview High,,Arts,default
643,mateo.martinez669@studentmail.org,Mateo,Martinez,12/17/04,participant,801-695-9579,Lehi,UT,84946,,Retail Store,Arts,default
644,aria.miller670@studentmail.org,Aria,Miller,9/11/06,participant,801-237-8526,Sandy,UT,84742,,Art Studio,Both,default
645,ella.smith671@learners.net,Ella,Smith,6/23/05,participant,801-808-2426,Provo,UT,84704,Mountain View High,,STEM,default
646,mila.king672@learners.net,Mila,King,4/30/12,participant,801-976-6114,Salt Lake City,UT,84592,,Startup Lab,STEM,default
647,claire.gonzalez673@studentmail.org,Claire,Gonzalez,11/23/07,participant,801-745-6228,Murray,UT,84284,,Tech Apprenticeship,STEM,default
648,paisley.martinez674@studentmail.org,Paisley,Martinez,4/18/00,participant,801-215-9422,Layton,UT,84118,Valley Charter,,Both,default
649,kennedy.scott675@learners.net,Kennedy,Scott,11/16/10,participant,801-921-5641,Layton,UT,84145,Valley Charter,,STEM,default
650,evelyn.martin676@learners.net,Evelyn,Martin,7/23/08,participant,801-333-1475,Riverton,UT,84052,,Startup Lab,Both,default
651,charlotte.miller677@community.org,Charlotte,Miller,1/6/02,participant,801-636-7421,Provo,UT,84089,,Art Studio,Both,default
652,lucas.flores678@learners.net,Lucas,Flores,10/6/99,participant,801-402-9740,Murray,UT,84341,,Startup Lab,Arts,default
653,sofia.garcia679@community.org,Sofia,Garcia,7/21/08,participant,801-517-8625,Logan,UT,84467,Valley Charter,,STEM,default
654,aria.flores680@learners.net,Aria,Flores,4/14/05,participant,801-387-6412,Draper,UT,84402,Mountain View High,,Arts,default
655,sophia.jones681@community.org,Sophia,Jones,10/31/01,participant,801-690-8556,Logan,UT,84360,BYU,,Arts,default
656,evelyn.martin683@community.org,Evelyn,Martin,12/5/11,participant,801-623-4908,Bountiful,UT,84605,Valley Charter,,Both,default
657,lily.walker684@community.org,Lily,Walker,10/7/07,participant,801-413-8063,Ogden,UT,84349,,Local Library,Arts,default
658,ethan.thomas685@studentmail.org,Ethan,Thomas,7/25/00,participant,801-928-8972,Ogden,UT,84758,,Local Library,Both,default
659,theodore.lee686@ellarises.org,Theodore,Lee,7/25/99,participant,801-515-7648,Riverton,UT,84181,,Local Library,STEM,default
660,leah.lee687@community.org,Leah,Lee,1/10/11,participant,801-422-3276,Provo,UT,84093,,Startup Lab,Both,default
661,ava.martinez688@studentmail.org,Ava,Martinez,10/22/11,participant,801-498-7389,Riverton,UT,84545,,Local Library,Arts,default
662,nora.wilson689@learners.net,Nora,Wilson,10/2/07,participant,801-895-5989,Murray,UT,84584,,Art Studio,Arts,default
663,emily.nguyen690@ellarises.org,Emily,Nguyen,5/27/99,participant,801-330-5819,Pleasant Grove,UT,84414,UVU,,Both,default
664,charlotte.smith691@learners.net,Charlotte,Smith,4/12/03,participant,801-488-1510,Logan,UT,84882,SLCC,,Both,default
665,james.lee692@community.org,James,Lee,9/27/02,participant,801-645-9931,Bountiful,UT,84391,,Tech Apprenticeship,STEM,default
666,jack.rodriguez693@studentmail.org,Jack,Rodriguez,6/17/01,participant,801-568-7835,Bountiful,UT,84864,BYU,,Both,default
667,sofia.rodriguez694@ellarises.org,Sofia,Rodriguez,3/7/14,participant,801-216-3359,Ogden,UT,84664,,Startup Lab,Arts,default
668,william.rodriguez695@ellarises.org,William,Rodriguez,8/6/13,participant,801-625-8471,St. George,UT,84658,,Local Library,Arts,default
669,riley.robinson696@community.org,Riley,Robinson,3/3/02,participant,801-563-4698,Riverton,UT,84394,SLCC,,Both,default
670,ava.torres697@community.org,Ava,Torres,3/20/07,participant,801-713-5411,West Jordan,UT,84730,,Startup Lab,Both,default
671,natalie.williams698@ellarises.org,Natalie,Williams,1/6/11,participant,801-577-2854,Spanish Fork,UT,84722,Mountain View High,,Both,default
672,abigail.martinez699@learners.net,Abigail,Martinez,9/7/11,participant,801-280-9574,Riverton,UT,84530,East Ridge Middle,,STEM,default
673,jack.jones700@learners.net,Jack,Jones,3/30/98,participant,801-551-9765,Provo,UT,84926,Mountain View High,,Arts,default
674,daniel.walker701@learners.net,Daniel,Walker,10/4/01,participant,801-501-5738,Taylorsville,UT,84362,Westview High,,Both,default
675,brooklyn.torres702@learners.net,Brooklyn,Torres,11/6/10,participant,801-684-3770,Provo,UT,84645,Westview High,,Both,default
676,savannah.flores703@ellarises.org,Savannah,Flores,5/4/09,participant,801-284-3077,Murray,UT,84497,East Ridge Middle,,Arts,default
677,eleanor.rodriguez704@learners.net,Eleanor,Rodriguez,8/18/14,participant,801-463-1232,Layton,UT,84879,East Ridge Middle,,Both,default
678,layla.nguyen705@studentmail.org,Layla,Nguyen,9/19/13,participant,801-379-5280,Riverton,UT,84379,Valley Charter,,Arts,default
679,riley.king706@ellarises.org,Riley,King,2/14/09,participant,801-348-3525,Lehi,UT,84087,,Retail Store,Arts,default
680,hazel.thomas707@community.org,Hazel,Thomas,3/22/99,participant,801-791-6653,Orem,UT,84216,,Tech Apprenticeship,Arts,default
681,ella.brown708@studentmail.org,Ella,Brown,9/6/08,participant,801-687-5937,Riverton,UT,84409,,Art Studio,Both,default
682,madison.harris709@community.org,Madison,Harris,10/2/07,participant,801-348-9690,Spanish Fork,UT,84269,Westview High,,Arts,default
683,lucas.harris710@learners.net,Lucas,Harris,12/1/09,participant,801-242-2595,Pleasant Grove,UT,84700,,Tech Apprenticeship,Arts,default
684,william.flores711@learners.net,William,Flores,9/23/03,participant,801-473-2610,Lehi,UT,84277,,Tech Apprenticeship,Both,default
685,james.robinson712@studentmail.org,James,Robinson,1/10/05,participant,801-545-3947,Sandy,UT,84533,,Cafe Rio,STEM,default
686,olivia.jones713@ellarises.org,Olivia,Jones,5/17/13,participant,801-737-2702,Taylorsville,UT,84101,Mountain View High,,Arts,default
687,victoria.jackson714@learners.net,Victoria,Jackson,4/11/99,participant,801-224-2506,Sandy,UT,84035,,Local Library,Both,default
688,hannah.hill715@ellarises.org,Hannah,Hill,6/7/06,participant,801-819-3128,Logan,UT,84089,,Tech Apprenticeship,Both,default
689,riley.davis716@studentmail.org,Riley,Davis,4/29/12,participant,801-678-2240,Layton,UT,84302,Mountain View High,,Arts,default
690,elijah.lee717@learners.net,Elijah,Lee,5/27/99,participant,801-275-5543,Orem,UT,84800,SLCC,,Arts,default
691,skylar.brown718@learners.net,Skylar,Brown,1/11/09,participant,801-651-2137,Layton,UT,84183,,Startup Lab,STEM,default
692,james.lopez719@community.org,James,Lopez,11/25/02,participant,801-753-8065,Logan,UT,84148,,Local Library,Both,default
693,mila.lewis720@learners.net,Mila,Lewis,10/25/10,participant,801-274-2153,Logan,UT,84036,,Art Studio,Arts,default
694,lucas.johnson721@community.org,Lucas,Johnson,11/6/98,participant,801-855-1014,St. George,UT,84669,,Tech Apprenticeship,Arts,default
695,paisley.martinez722@learners.net,Paisley,Martinez,11/14/13,participant,801-203-9444,Bountiful,UT,84589,,Retail Store,Arts,default
696,levi.ramirez723@community.org,Levi,Ramirez,8/16/06,participant,801-431-1054,Ogden,UT,84554,,Art Studio,Arts,default
697,avery.torres724@learners.net,Avery,Torres,3/29/99,participant,801-510-7563,Lehi,UT,84699,,Tech Apprenticeship,Both,default
698,emily.white725@learners.net,Emily,White,7/12/12,participant,801-670-5750,Ogden,UT,84862,Valley Charter,,STEM,default
699,mia.harris726@studentmail.org,Mia,Harris,2/23/12,participant,801-599-2749,Murray,UT,84713,,Art Studio,Arts,default
700,alexander.garcia727@community.org,Alexander,Garcia,7/27/98,participant,801-236-4163,Sandy,UT,84144,,Art Studio,Both,default
701,lillian.young728@community.org,Lillian,Young,3/17/09,participant,801-753-6041,Ogden,UT,84812,,Cafe Rio,Arts,default
702,emma.williams729@learners.net,Emma,Williams,2/4/07,participant,801-938-1701,Provo,UT,84346,East Ridge Middle,,STEM,default
703,michael.robinson730@studentmail.org,Michael,Robinson,6/30/14,participant,801-273-1604,West Jordan,UT,84948,North Summit High,,Arts,default
704,emma.walker731@ellarises.org,Emma,Walker,4/28/98,participant,801-864-3138,West Jordan,UT,84719,North Summit High,,Both,default
705,charlotte.martin732@ellarises.org,Charlotte,Martin,5/21/00,participant,801-374-2047,Riverton,UT,84626,East Ridge Middle,,Arts,default
706,victoria.jones733@studentmail.org,Victoria,Jones,4/10/05,participant,801-955-7586,Taylorsville,UT,84346,East Ridge Middle,,Both,default
707,ethan.rodriguez734@learners.net,Ethan,Rodriguez,7/11/05,participant,801-246-3841,Sandy,UT,84783,East Ridge Middle,,STEM,default
708,penelope.martinez735@community.org,Penelope,Martinez,11/3/07,participant,801-578-3703,Orem,UT,84714,Valley Charter,,Both,default
709,mia.rodriguez736@ellarises.org,Mia,Rodriguez,12/3/08,participant,801-361-1256,Bountiful,UT,84797,East Ridge Middle,,STEM,default
710,ava.lopez737@ellarises.org,Ava,Lopez,7/12/13,participant,801-910-8798,Murray,UT,84427,North Summit High,,STEM,default
711,aria.moore738@community.org,Aria,Moore,5/17/11,participant,801-378-1616,Taylorsville,UT,84245,North Summit High,,Both,default
712,jackson.flores739@ellarises.org,Jackson,Flores,7/5/10,participant,801-628-1074,Murray,UT,84357,Valley Charter,,STEM,default
713,avery.king740@ellarises.org,Avery,King,5/20/09,participant,801-979-9842,Draper,UT,84884,Valley Charter,,Arts,default
714,grace.moore741@ellarises.org,Grace,Moore,2/27/09,participant,801-352-8772,Sandy,UT,84116,North Summit High,,STEM,default
715,mia.brown742@learners.net,Mia,Brown,7/1/05,participant,801-645-5118,Murray,UT,84215,,Local Library,Arts,default
716,mia.miller743@ellarises.org,Mia,Miller,7/20/09,participant,801-229-8947,Orem,UT,84162,East Ridge Middle,,STEM,default
717,lillian.lewis744@learners.net,Lillian,Lewis,2/28/03,participant,801-965-6336,Taylorsville,UT,84204,,Retail Store,STEM,default
718,claire.anderson745@ellarises.org,Claire,Anderson,6/4/06,participant,801-622-4276,West Jordan,UT,84756,,Startup Lab,STEM,default
719,evelyn.walker746@community.org,Evelyn,Walker,11/6/02,participant,801-646-3374,Provo,UT,84912,,Startup Lab,Both,default
720,benjamin.lopez747@community.org,Benjamin,Lopez,3/5/12,participant,801-668-4181,Draper,UT,84140,UVU,,Arts,default
721,nora.perez748@studentmail.org,Nora,Perez,4/17/04,participant,801-782-1977,Provo,UT,84709,North Summit High,,STEM,default
722,theodore.robinson749@community.org,Theodore,Robinson,8/14/04,participant,801-551-4602,Orem,UT,84779,,Local Library,STEM,default
723,chloe.torres750@studentmail.org,Chloe,Torres,11/9/02,participant,801-734-9015,Ogden,UT,84422,,Local Library,Arts,default
724,theodore.moore751@ellarises.org,Theodore,Moore,5/5/05,participant,801-452-5060,Taylorsville,UT,84754,SLCC,,Both,default
725,victoria.nguyen752@studentmail.org,Victoria,Nguyen,7/22/08,participant,801-245-1656,Salt Lake City,UT,84428,,Art Studio,Both,default
726,isabella.ramirez753@community.org,Isabella,Ramirez,2/24/08,participant,801-913-2605,Spanish Fork,UT,84830,Mountain View High,,STEM,default
727,abigail.scott754@ellarises.org,Abigail,Scott,1/15/06,participant,801-423-3174,Taylorsville,UT,84973,BYU,,STEM,default
728,emily.johnson755@community.org,Emily,Johnson,10/17/10,participant,801-920-8524,Murray,UT,84166,,Art Studio,Both,default
729,sophia.robinson756@community.org,Sophia,Robinson,2/24/02,participant,801-920-7641,St. George,UT,84896,,Retail Store,Arts,default
730,theodore.smith757@ellarises.org,Theodore,Smith,11/28/09,participant,801-907-6454,Bountiful,UT,84915,Westview High,,Arts,default
731,elijah.moore758@studentmail.org,Elijah,Moore,7/18/09,participant,801-543-1898,Ogden,UT,84636,,Startup Lab,Both,default
732,natalie.brown759@ellarises.org,Natalie,Brown,3/14/06,participant,801-676-1669,Bountiful,UT,84375,UVU,,STEM,default
733,harper.scott760@studentmail.org,Harper,Scott,7/19/00,participant,801-444-9841,St. George,UT,84343,,Tech Apprenticeship,Arts,default
734,grace.anderson761@learners.net,Grace,Anderson,4/4/13,participant,801-473-9250,Draper,UT,84920,SLCC,,Arts,default
735,charlotte.jones762@learners.net,Charlotte,Jones,10/24/09,participant,801-697-9215,Draper,UT,84464,,Community Center,STEM,default
736,jack.wright763@learners.net,Jack,Wright,3/23/02,participant,801-576-2075,Riverton,UT,84636,,Startup Lab,Arts,default
737,emily.garcia764@community.org,Emily,Garcia,9/11/01,participant,801-278-2791,Orem,UT,84296,BYU,,STEM,default
738,aria.young765@studentmail.org,Aria,Young,7/29/04,participant,801-842-1371,Sandy,UT,84534,SLCC,,Both,default
739,ethan.rodriguez766@community.org,Ethan,Rodriguez,7/16/04,participant,801-654-1351,Draper,UT,84431,Valley Charter,,STEM,default
740,emma.anderson767@learners.net,Emma,Anderson,11/26/08,participant,801-551-6346,Taylorsville,UT,84593,,Local Library,Both,default
741,mason.scott768@community.org,Mason,Scott,11/15/04,participant,801-780-3161,Riverton,UT,84312,North Summit High,,Arts,default
742,madison.walker769@learners.net,Madison,Walker,12/2/05,participant,801-248-3430,Murray,UT,84789,BYU,,Arts,default
743,chloe.flores770@studentmail.org,Chloe,Flores,8/13/01,participant,801-379-3514,Murray,UT,84187,Valley Charter,,STEM,default
744,mia.lee771@studentmail.org,Mia,Lee,8/8/02,participant,801-578-4022,Riverton,UT,84267,,Cafe Rio,Both,default
745,isabella.lee772@learners.net,Isabella,Lee,8/24/01,participant,801-659-9845,St. George,UT,84382,,Cafe Rio,Arts,default
746,avery.johnson773@community.org,Avery,Johnson,3/8/05,participant,801-348-8504,Spanish Fork,UT,84787,North Summit High,,STEM,default
747,ethan.allen774@learners.net,Ethan,Allen,9/5/10,participant,801-496-3409,Murray,UT,84486,,Art Studio,Arts,default
748,violet.davis775@community.org,Violet,Davis,11/28/04,participant,801-894-2914,Provo,UT,84143,Westview High,,Arts,default
749,victoria.lewis776@learners.net,Victoria,Lewis,2/1/11,participant,801-256-4197,Ogden,UT,84335,,Cafe Rio,STEM,default
750,penelope.gonzalez777@ellarises.org,Penelope,Gonzalez,6/24/09,participant,801-656-2431,Ogden,UT,84552,SLCC,,STEM,default
751,alexander.lee778@ellarises.org,Alexander,Lee,4/17/06,participant,801-351-8006,Draper,UT,84408,SLCC,,Arts,default
752,olivia.jackson779@learners.net,Olivia,Jackson,11/2/02,participant,801-656-2435,Draper,UT,84316,,Art Studio,Arts,default
753,oliver.lewis780@learners.net,Oliver,Lewis,5/5/14,participant,801-945-7944,Orem,UT,84826,,Startup Lab,Arts,default
754,camila.nguyen781@ellarises.org,Camila,Nguyen,10/13/09,participant,801-510-8776,St. George,UT,84213,UVU,,STEM,default
755,leah.garcia782@ellarises.org,Leah,Garcia,12/3/01,participant,801-479-7791,Taylorsville,UT,84655,,Cafe Rio,Arts,default
756,camila.gonzalez783@studentmail.org,Camila,Gonzalez,12/12/98,participant,801-767-9037,Bountiful,UT,84297,,Community Center,Arts,default
757,brooklyn.young784@community.org,Brooklyn,Young,11/22/03,participant,801-202-3523,West Jordan,UT,84028,BYU,,Both,default
758,jack.davis785@learners.net,Jack,Davis,8/22/98,participant,801-703-5009,Taylorsville,UT,84184,East Ridge Middle,,Arts,default
759,jackson.jones786@learners.net,Jackson,Jones,2/1/12,participant,801-646-5225,Spanish Fork,UT,84580,,Tech Apprenticeship,Arts,default
760,avery.white787@ellarises.org,Avery,White,4/12/01,participant,801-795-1958,Layton,UT,84167,UVU,,Arts,default
761,camila.thompson788@studentmail.org,Camila,Thompson,4/9/12,participant,801-569-7873,Provo,UT,84280,,Startup Lab,Arts,default
762,charlotte.jackson789@learners.net,Charlotte,Jackson,5/7/02,participant,801-278-9419,Pleasant Grove,UT,84655,,Retail Store,Both,default
763,riley.miller790@studentmail.org,Riley,Miller,2/2/04,participant,801-523-5932,Lehi,UT,84894,,Tech Apprenticeship,Both,default
764,noah.perez792@studentmail.org,Noah,Perez,12/17/02,participant,801-358-9247,Logan,UT,84224,,Community Center,STEM,default
765,mason.wright793@ellarises.org,Mason,Wright,12/11/00,participant,801-278-2909,Taylorsville,UT,84472,,Startup Lab,STEM,default
766,levi.thompson794@learners.net,Levi,Thompson,9/3/05,participant,801-652-9570,Draper,UT,84143,North Summit High,,Both,default
767,brooklyn.johnson795@ellarises.org,Brooklyn,Johnson,6/7/13,participant,801-910-3332,West Jordan,UT,84132,Valley Charter,,Arts,default
768,sofia.wilson796@studentmail.org,Sofia,Wilson,9/29/99,participant,801-907-2830,Ogden,UT,84436,Westview High,,Arts,default
769,william.williams797@studentmail.org,William,Williams,4/22/11,participant,801-875-9412,Logan,UT,84034,Westview High,,Arts,default
770,avery.taylor798@ellarises.org,Avery,Taylor,12/4/14,participant,801-883-1168,Ogden,UT,84309,East Ridge Middle,,STEM,default
771,grace.nguyen799@studentmail.org,Grace,Nguyen,1/14/00,participant,801-559-1479,Orem,UT,84687,North Summit High,,Both,default
772,penelope.nguyen800@learners.net,Penelope,Nguyen,4/29/09,participant,801-712-4962,Draper,UT,84165,,Local Library,STEM,default
773,elizabeth.nguyen801@ellarises.org,Elizabeth,Nguyen,4/27/04,participant,801-932-4138,Pleasant Grove,UT,84223,North Summit High,,Both,default
774,ava.miller802@studentmail.org,Ava,Miller,3/22/06,participant,801-924-8777,Pleasant Grove,UT,84872,,Art Studio,Both,default
775,riley.lewis803@ellarises.org,Riley,Lewis,7/7/07,participant,801-563-7219,Orem,UT,84855,Valley Charter,,Both,default
776,madison.clark804@ellarises.org,Madison,Clark,8/28/09,participant,801-677-2807,Lehi,UT,84127,North Summit High,,Arts,default
777,natalie.jackson805@ellarises.org,Natalie,Jackson,8/19/06,participant,801-705-2895,Ogden,UT,84336,BYU,,Arts,default
778,bella.lewis806@studentmail.org,Bella,Lewis,7/25/99,participant,801-638-4093,Taylorsville,UT,84298,,Startup Lab,Arts,default
779,zoe.lopez807@ellarises.org,Zoe,Lopez,10/29/07,participant,801-307-7494,Spanish Fork,UT,84689,,Cafe Rio,Both,default
780,abigail.davis808@studentmail.org,Abigail,Davis,8/18/14,participant,801-911-2666,Bountiful,UT,84411,,Startup Lab,STEM,default
781,harper.white809@studentmail.org,Harper,White,10/2/00,participant,801-809-7623,Lehi,UT,84206,Valley Charter,,Arts,default
782,jackson.moore810@learners.net,Jackson,Moore,11/13/08,participant,801-687-7626,Bountiful,UT,84365,,Cafe Rio,Arts,default
783,aria.robinson811@ellarises.org,Aria,Robinson,3/6/03,participant,801-701-9147,Logan,UT,84257,,Tech Apprenticeship,STEM,default
784,sophia.miller812@ellarises.org,Sophia,Miller,1/7/02,participant,801-894-1438,Ogden,UT,84511,SLCC,,Both,default
785,claire.martinez813@learners.net,Claire,Martinez,1/15/09,participant,801-278-9518,Logan,UT,84779,,Retail Store,Arts,default
786,nora.jackson814@community.org,Nora,Jackson,9/15/05,participant,801-467-9887,Spanish Fork,UT,84517,,Retail Store,Both,default
787,ethan.johnson815@ellarises.org,Ethan,Johnson,2/5/08,participant,801-321-7285,Taylorsville,UT,84902,UVU,,Arts,default
788,henry.robinson816@ellarises.org,Henry,Robinson,11/2/13,participant,801-770-5965,Provo,UT,84182,North Summit High,,Arts,default
789,william.rodriguez817@learners.net,William,Rodriguez,10/5/10,participant,801-982-2792,Bountiful,UT,84500,,Tech Apprenticeship,Arts,default
790,ethan.torres818@community.org,Ethan,Torres,4/2/99,participant,801-360-9301,Spanish Fork,UT,84576,SLCC,,Arts,default
791,jackson.nguyen819@community.org,Jackson,Nguyen,5/19/99,participant,801-491-6250,Draper,UT,84785,Westview High,,Both,default
792,mia.rodriguez820@learners.net,Mia,Rodriguez,1/9/12,participant,801-959-1440,Draper,UT,84829,UVU,,Arts,default
793,elizabeth.ramirez821@learners.net,Elizabeth,Ramirez,10/30/12,participant,801-559-1924,Draper,UT,84422,Valley Charter,,STEM,default
794,lillian.martin822@ellarises.org,Lillian,Martin,7/28/05,participant,801-512-2875,Ogden,UT,84890,North Summit High,,STEM,default
795,sebastian.lee823@ellarises.org,Sebastian,Lee,6/13/07,participant,801-632-9433,Riverton,UT,84674,BYU,,STEM,default
796,jack.nguyen824@ellarises.org,Jack,Nguyen,3/26/05,participant,801-784-7394,Lehi,UT,84387,,Local Library,STEM,default
797,alexander.miller825@studentmail.org,Alexander,Miller,9/27/01,participant,801-714-6563,Lehi,UT,84509,,Local Library,Arts,default
798,natalie.ramirez826@studentmail.org,Natalie,Ramirez,10/20/02,participant,801-277-9779,Spanish Fork,UT,84651,BYU,,Arts,default
799,charlotte.martin827@community.org,Charlotte,Martin,2/5/14,participant,801-960-2506,West Jordan,UT,84640,,Community Center,Both,default
800,elizabeth.nguyen828@learners.net,Elizabeth,Nguyen,8/29/08,participant,801-780-9700,Layton,UT,84069,SLCC,,STEM,default
801,kennedy.jones829@learners.net,Kennedy,Jones,11/18/12,participant,801-507-8092,Pleasant Grove,UT,84824,,Cafe Rio,Arts,default
802,nora.clark830@community.org,Nora,Clark,1/23/13,participant,801-727-8425,Layton,UT,84640,,Retail Store,Both,default
803,riley.johnson831@studentmail.org,Riley,Johnson,1/4/04,participant,801-876-8656,Spanish Fork,UT,84219,,Startup Lab,Both,default
804,sebastian.flores832@community.org,Sebastian,Flores,5/16/08,participant,801-405-6968,Provo,UT,84535,North Summit High,,STEM,default
805,scarlett.martin833@community.org,Scarlett,Martin,4/2/07,participant,801-265-4335,Taylorsville,UT,84327,BYU,,Arts,default
806,lily.taylor834@studentmail.org,Lily,Taylor,4/22/02,participant,801-316-3456,Bountiful,UT,84245,Westview High,,STEM,default
807,bella.robinson835@community.org,Bella,Robinson,7/13/02,participant,801-862-1606,Taylorsville,UT,84433,North Summit High,,Arts,default
808,camila.johnson836@learners.net,Camila,Johnson,6/14/12,participant,801-763-3883,Layton,UT,84675,,Community Center,STEM,default
809,alexander.johnson837@ellarises.org,Alexander,Johnson,6/5/99,participant,801-816-5882,Ogden,UT,84322,,Startup Lab,Arts,default
810,natalie.garcia838@community.org,Natalie,Garcia,9/15/00,participant,801-314-9196,St. George,UT,84242,,Cafe Rio,Both,default
811,mason.taylor839@community.org,Mason,Taylor,1/11/05,participant,801-814-3003,Ogden,UT,84244,UVU,,Both,default
812,hazel.thomas840@community.org,Hazel,Thomas,10/20/02,participant,801-309-3869,Sandy,UT,84148,BYU,,Arts,default
813,noah.taylor841@ellarises.org,Noah,Taylor,2/5/05,participant,801-583-2850,Spanish Fork,UT,84547,,Cafe Rio,Arts,default
814,jack.thomas842@learners.net,Jack,Thomas,11/29/04,participant,801-686-7025,St. George,UT,84372,Westview High,,Both,default
815,isabella.brown843@studentmail.org,Isabella,Brown,5/1/12,participant,801-593-6067,Layton,UT,84566,,Art Studio,Arts,default
816,avery.wright844@studentmail.org,Avery,Wright,9/25/03,participant,801-208-7438,Riverton,UT,84398,BYU,,STEM,default
817,lillian.martin845@studentmail.org,Lillian,Martin,6/15/12,participant,801-649-6196,Orem,UT,84938,SLCC,,STEM,default
818,penelope.garcia846@community.org,Penelope,Garcia,2/2/14,participant,801-622-6451,Spanish Fork,UT,84755,SLCC,,STEM,default
819,lily.taylor847@ellarises.org,Lily,Taylor,7/19/14,participant,801-816-9973,Draper,UT,84431,UVU,,Arts,default
820,sophia.brown848@studentmail.org,Sophia,Brown,1/26/98,participant,801-856-3229,Riverton,UT,84811,SLCC,,STEM,default
821,bella.lee849@ellarises.org,Bella,Lee,1/2/14,participant,801-455-9460,Logan,UT,84162,,Retail Store,Both,default
822,sofia.hill850@community.org,Sofia,Hill,11/6/03,participant,801-689-3187,Lehi,UT,84463,North Summit High,,Both,default
823,claire.jackson851@studentmail.org,Claire,Jackson,10/29/06,participant,801-576-3980,Ogden,UT,84425,,Startup Lab,Arts,default
824,victoria.johnson852@ellarises.org,Victoria,Johnson,6/13/02,participant,801-291-8576,West Jordan,UT,84929,BYU,,Both,default
825,chloe.brown853@community.org,Chloe,Brown,12/31/99,participant,801-466-3445,Taylorsville,UT,84615,UVU,,STEM,default
826,avery.smith854@community.org,Avery,Smith,8/28/00,participant,801-889-9096,Riverton,UT,84848,Valley Charter,,Both,default
827,grace.gonzalez855@learners.net,Grace,Gonzalez,12/2/00,participant,801-706-7259,Murray,UT,84765,SLCC,,STEM,default
828,hannah.jackson856@studentmail.org,Hannah,Jackson,8/24/98,participant,801-618-3391,Taylorsville,UT,84185,BYU,,Arts,default
829,lillian.flores857@community.org,Lillian,Flores,12/4/99,participant,801-796-8506,West Jordan,UT,84379,Westview High,,Arts,default
830,camila.lee858@community.org,Camila,Lee,7/6/14,participant,801-592-7935,Sandy,UT,84731,,Local Library,Arts,default
831,evelyn.miller859@ellarises.org,Evelyn,Miller,12/12/05,participant,801-440-8715,Provo,UT,84341,,Local Library,Both,default
832,mia.smith860@learners.net,Mia,Smith,11/8/06,participant,801-590-5956,Pleasant Grove,UT,84635,,Tech Apprenticeship,Arts,default
833,sofia.scott861@ellarises.org,Sofia,Scott,1/20/09,participant,801-373-9253,Orem,UT,84267,,Startup Lab,Arts,default
834,theodore.rodriguez862@ellarises.org,Theodore,Rodriguez,3/7/01,participant,801-743-8093,Lehi,UT,84728,BYU,,STEM,default
835,aaliyah.williams863@studentmail.org,Aaliyah,Williams,8/25/07,participant,801-487-6907,Spanish Fork,UT,84893,BYU,,Arts,default
836,lucy.king864@learners.net,Lucy,King,7/12/14,participant,801-368-6169,Taylorsville,UT,84915,Mountain View High,,STEM,default
837,henry.brown865@studentmail.org,Henry,Brown,10/21/98,participant,801-435-4000,St. George,UT,84056,Mountain View High,,Arts,default
838,lily.robinson866@community.org,Lily,Robinson,11/26/07,participant,801-706-1668,Logan,UT,84917,UVU,,Both,default
839,alexander.robinson867@community.org,Alexander,Robinson,10/9/00,participant,801-937-3425,Logan,UT,84867,UVU,,STEM,default
840,grace.jackson868@studentmail.org,Grace,Jackson,8/20/10,participant,801-720-5469,Orem,UT,84768,,Startup Lab,Both,default
841,hannah.nguyen869@ellarises.org,Hannah,Nguyen,5/5/07,participant,801-784-3958,Pleasant Grove,UT,84786,,Startup Lab,STEM,default
842,addison.young870@ellarises.org,Addison,Young,11/4/06,participant,801-491-2998,Lehi,UT,84027,UVU,,Both,default
843,mila.lee871@studentmail.org,Mila,Lee,3/8/08,participant,801-671-8861,Salt Lake City,UT,84084,,Tech Apprenticeship,Arts,default
844,ava.perez872@ellarises.org,Ava,Perez,9/28/02,participant,801-949-3118,Riverton,UT,84333,,Community Center,STEM,default
845,aurora.lee873@ellarises.org,Aurora,Lee,1/29/00,participant,801-816-7248,Ogden,UT,84561,SLCC,,Arts,default
846,layla.thomas874@community.org,Layla,Thomas,9/18/06,participant,801-413-3669,Ogden,UT,84022,,Retail Store,Arts,default
847,aurora.martinez875@ellarises.org,Aurora,Martinez,5/13/13,participant,801-642-6080,Murray,UT,84503,,Local Library,STEM,default
848,stella.miller876@learners.net,Stella,Miller,9/15/06,participant,801-701-8298,Pleasant Grove,UT,84205,Mountain View High,,Arts,default
849,elijah.garcia877@community.org,Elijah,Garcia,2/23/12,participant,801-390-8112,Draper,UT,84629,SLCC,,STEM,default
